[2023-08-21T18:40:18.393918+02:00] LegendOfAetheria.INFO: Connection to localhost:3306 successful {"Username":"user_gamething"} []
[2023-08-21T18:41:27.413016+02:00] LegendOfAetheria.INFO: Connection to localhost:3306 successful {"Username":"user_gamething"} []
[2023-08-21T19:13:45.198255+02:00] LegendOfAetheria.INFO: Connection to localhost:3306 successful {"Username":"user_gamething"} []
[2023-08-21T19:14:30.702500+02:00] LegendOfAetheria.INFO: Connection to localhost:3306 successful {"Username":"user_gamething"} []
[2023-08-21T19:14:59.800131+02:00] LegendOfAetheria.INFO: Connection to localhost:3306 successful {"Username":"user_gamething"} []
[2023-08-21T19:16:25.058842+02:00] LegendOfAetheria.INFO: Connection to localhost:3306 successful {"Username":"user_gamething"} []
[2023-08-21T19:17:15.559988+02:00] LegendOfAetheria.INFO: Connection to localhost:3306 successful {"Username":"user_gamething"} []
[2023-08-21T19:17:35.393210+02:00] LegendOfAetheria.INFO: Connection to localhost:3306 successful {"Username":"user_gamething"} []
[2023-08-21T19:18:24.543433+02:00] LegendOfAetheria.INFO: Connection to localhost:3306 successful {"Username":"user_gamething"} []
[2023-08-21T19:18:55.117695+02:00] LegendOfAetheria.INFO: Connection to localhost:3306 successful {"Username":"user_gamething"} []
[2023-08-21T19:19:33.853143+02:00] LegendOfAetheria.INFO: Connection to localhost:3306 successful {"Username":"user_gamething"} []
[2023-08-21T19:19:57.264367+02:00] LegendOfAetheria.INFO: Connection to localhost:3306 successful {"Username":"user_gamething"} []
[2023-08-21T19:20:23.727277+02:00] LegendOfAetheria.INFO: Connection to localhost:3306 successful {"Username":"user_gamething"} []
[2023-08-21T19:36:21.650810+02:00] LegendOfAetheria.INFO: Connection to localhost:3306 successful {"Username":"user_gamething"} []
